FSSLTDE2,FSGRINC,FSASSET,FSNETINC,FSTOTDED,REALPROP,RAWERND,FSTOTDE2,CERTHHSZ,FSWAGES,TANF_IND,FSERNDED,TPOV,FSEARN,RAWNET,FSDIS,FSUSIZE,FYWGT,FSNELDER,FSSSI,FSTANF,FSNONCIT,LIQRESOR,FSUNEARN,WRK_POOR,FSSTDDE2,SHELDED,FSSLTDED,FSGA,FSERNDE2,CAT_ELIG,VEHICLEA,FSVEHAST
0.0,0.0,0.0,0.0,262.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,41.11781466359059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,6.0,0.0
114.0,952.0,800.0,704.0,248.0,0.0,0.0,248.0,1.0,0.0,0.0,0.0,117.0,0.0,704.0,1.0,1.0,87.4290470267556,0.0,0.0,0.0,0.0,800.0,952.0,0.0,201.0,114.0,114.0,0.0,0.0,0.0,1.0,0.0
417.0,789.0,686.0,91.0,698.0,0.0,147.0,698.0,2.0,739.0,0.0,147.0,72.0,739.0,90.0,0.0,2.0,69.98361704573139,0.0,0.0,0.0,0.0,686.0,50.0,1.0,167.0,451.0,417.0,0.0,187.0,0.0,3.0,0.0
0.0,947.0,1116.0,677.0,270.0,0.0,0.0,270.0,1.0,0.0,0.0,0.0,116.0,0.0,677.0,0.0,1.0,87.4290470267556,1.0,0.0,0.0,0.0,1116.0,947.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1396.0,250.0,933.0,463.0,0.0,277.0,463.0,6.0,1386.0,0.0,277.0,62.0,1386.0,933.0,0.0,6.0,48.42976580954478,0.0,0.0,0.0,0.0,250.0,10.0,1.0,186.0,0.0,0.0,0.0,277.0,0.0,3.0,0.0
65.0,1754.0,150.0,1205.0,549.0,0.0,350.0,549.0,3.0,1754.0,0.0,350.0,127.0,1754.0,1204.0,0.0,3.0,80.60472309605463,0.0,0.0,0.0,0.0,150.0,0.0,1.0,199.0,65.0,65.0,0.0,415.0,0.0,3.0,0.0
201.0,632.0,0.0,297.0,335.0,0.0,0.0,335.0,1.0,0.0,0.0,0.0,77.0,0.0,297.0,0.0,1.0,83.99733082758006,1.0,623.0,0.0,0.0,0.0,632.0,0.0,201.0,201.0,201.0,9.0,0.0,1.0,4.0,0.0
239.0,540.0,5.0,39.0,501.0,0.0,108.0,501.0,1.0,540.0,0.0,108.0,66.0,540.0,40.0,0.0,1.0,79.27872105823306,0.0,0.0,0.0,0.0,5.0,0.0,1.0,201.0,239.0,239.0,0.0,162.0,0.0,1.0,0.0
160.0,623.0,0.0,329.0,294.0,0.0,0.0,294.0,1.0,0.0,0.0,0.0,76.0,0.0,310.0,0.0,1.0,84.61013729279361,1.0,623.0,0.0,0.0,0.0,623.0,0.0,201.0,178.0,160.0,0.0,0.0,1.0,1.0,0.0
0.0,6.0,5.0,0.0,491.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,31.271184836054488,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,305.0,305.0,0.0,0.0,0.0,3.0,0.0
0.0,100.0,0.0,0.0,579.0,0.0,0.0,100.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,41.117814663590586,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,417.0,417.0,0.0,0.0,0.0,3.0,0.0
0.0,799.0,46.0,665.0,134.0,0.0,0.0,134.0,1.0,0.0,0.0,0.0,98.0,0.0,665.0,1.0,1.0,87.4290470267556,0.0,0.0,0.0,0.0,46.0,799.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
258.0,578.0,1.0,0.0,630.0,0.0,60.0,578.0,2.0,0.0,0.0,60.0,53.0,300.0,0.0,0.0,2.0,68.32903959583378,0.0,0.0,0.0,0.0,1.0,278.0,1.0,149.0,310.0,310.0,0.0,38.0,0.0,3.0,0.0
122.0,620.0,155.0,134.0,486.0,0.0,0.0,486.0,1.0,0.0,0.0,0.0,76.0,0.0,134.0,1.0,1.0,80.99457915792563,0.0,0.0,0.0,0.0,155.0,620.0,0.0,201.0,122.0,122.0,0.0,0.0,0.0,1.0,0.0
0.0,349.0,100.0,0.0,950.0,0.0,70.0,349.0,2.0,0.0,0.0,69.0,32.0,349.0,0.0,0.0,2.0,68.32903959583378,0.0,0.0,0.0,0.0,100.0,0.0,1.0,0.0,417.0,417.0,0.0,0.0,0.0,3.0,0.0
162.0,619.0,63.0,323.0,296.0,0.0,0.0,296.0,3.0,0.0,0.0,0.0,45.0,0.0,322.0,0.0,3.0,64.36535181182317,0.0,0.0,0.0,0.0,63.0,619.0,0.0,201.0,163.0,162.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,0.0,556.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,49.37114768493093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417.0,417.0,0.0,0.0,1.0,4.0,0.0
78.0,746.0,326.0,534.0,212.0,0.0,0.0,212.0,1.0,0.0,0.0,0.0,91.0,0.0,534.0,1.0,1.0,87.4290470267556,0.0,0.0,0.0,0.0,326.0,746.0,0.0,201.0,78.0,78.0,0.0,0.0,0.0,2.0,0.0
414.0,865.0,0.0,317.0,548.0,0.0,0.0,548.0,2.0,0.0,1.0,0.0,79.0,0.0,316.0,1.0,2.0,74.1507009960892,0.0,315.0,58.0,0.0,0.0,865.0,0.0,201.0,414.0,414.0,0.0,0.0,1.0,4.0,0.0
151.0,628.0,0.0,343.0,285.0,0.0,0.0,285.0,1.0,0.0,0.0,0.0,77.0,0.0,343.0,1.0,1.0,84.85525987891594,0.0,623.0,0.0,0.0,0.0,628.0,0.0,201.0,151.0,151.0,0.0,0.0,1.0,1.0,0.0
342.0,1081.0,0.0,605.0,476.0,0.0,0.0,476.0,1.0,0.0,0.0,0.0,132.0,0.0,604.0,1.0,1.0,87.4290470267556,0.0,0.0,0.0,0.0,0.0,1081.0,0.0,201.0,342.0,342.0,0.0,0.0,1.0,1.0,0.0
259.0,393.0,13.0,0.0,395.0,0.0,0.0,393.0,2.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,2.0,68.32903959583378,1.0,0.0,0.0,1.0,13.0,393.0,0.0,199.0,261.0,261.0,0.0,0.0,0.0,1.0,0.0
314.0,790.0,0.0,0.0,893.0,0.0,158.0,790.0,2.0,790.0,0.0,158.0,72.0,790.0,0.0,0.0,2.0,68.32903959583378,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.0,417.0,417.0,0.0,55.0,0.0,1.0,0.0
0.0,2660.0,523.0,1942.0,718.0,0.0,532.0,718.0,8.0,2660.0,0.0,532.0,95.0,2660.0,1942.0,0.0,8.0,50.49113560169508,0.0,0.0,0.0,0.0,523.0,0.0,1.0,186.0,0.0,0.0,0.0,532.0,0.0,8.0,0.0
208.0,623.0,0.0,281.0,342.0,0.0,0.0,342.0,2.0,0.0,0.0,0.0,57.0,0.0,280.0,1.0,2.0,73.47661388953756,0.0,623.0,0.0,0.0,0.0,623.0,0.0,201.0,208.0,208.0,0.0,0.0,0.0,2.672,0.0
147.0,978.0,110.0,502.0,476.0,0.0,195.0,476.0,2.0,978.0,0.0,195.0,89.0,978.0,500.0,0.0,2.0,77.58241719294834,0.0,0.0,0.0,0.0,110.0,0.0,1.0,201.0,147.0,147.0,0.0,292.0,0.0,3.0,0.0
80.0,267.0,0.0,0.0,452.0,0.0,53.0,267.0,2.0,267.0,0.0,53.0,24.0,267.0,0.0,0.0,2.0,68.32903959583378,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,265.0,0.0,0.0,0.0,2.672,0.0
0.0,0.0,0.0,0.0,551.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,68.32903959583378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417.0,417.0,0.0,0.0,1.0,2.672,0.0
489.0,623.0,0.0,0.0,758.0,0.0,0.0,623.0,2.0,0.0,0.0,0.0,57.0,0.0,0.0,1.0,2.0,68.32903959583378,0.0,623.0,0.0,0.0,0.0,623.0,0.0,66.0,624.0,624.0,0.0,0.0,0.0,2.0,0.0
237.0,1462.0,16.0,799.0,663.0,0.0,292.0,663.0,3.0,1462.0,0.0,292.0,106.0,1462.0,798.0,0.0,3.0,73.12848424043699,0.0,0.0,0.0,0.0,16.0,0.0,1.0,201.0,237.0,237.0,0.0,438.0,0.0,5.0,0.0
91.0,225.0,0.0,0.0,313.0,0.0,0.0,225.0,1.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,1.0,78.54335330541444,0.0,0.0,0.0,0.0,0.0,225.0,0.0,113.0,179.0,179.0,225.0,0.0,1.0,2.672,0.0
0.0,1758.0,0.0,1387.0,371.0,0.0,232.0,371.0,4.0,1162.0,0.0,232.0,105.0,1162.0,1387.0,0.0,4.0,74.86389657016203,0.0,0.0,0.0,0.0,0.0,596.0,1.0,139.0,0.0,0.0,0.0,232.0,0.0,2.672,0.0
331.0,1007.0,0.0,537.0,470.0,0.0,0.0,470.0,4.0,0.0,1.0,0.0,60.0,0.0,537.0,1.0,4.0,59.23733175251746,0.0,5.0,277.0,0.0,0.0,1007.0,0.0,209.0,331.0,331.0,0.0,0.0,1.0,1.0,0.0
406.0,632.0,0.0,92.0,540.0,0.0,0.0,540.0,1.0,0.0,0.0,0.0,77.0,0.0,92.0,0.0,1.0,80.25921140240642,1.0,0.0,0.0,1.0,0.0,632.0,0.0,201.0,406.0,406.0,632.0,0.0,1.0,1.0,0.0
161.0,643.0,0.0,348.0,295.0,0.0,0.0,295.0,1.0,0.0,0.0,0.0,79.0,0.0,347.0,1.0,1.0,84.91654052465613,0.0,97.0,0.0,0.0,0.0,643.0,0.0,201.0,161.0,161.0,0.0,0.0,1.0,4.0,0.0
42.0,1451.0,100.0,957.0,494.0,0.0,290.0,494.0,5.0,1451.0,0.0,290.0,74.0,1451.0,956.0,0.0,5.0,58.70536016355937,0.0,0.0,0.0,0.0,100.0,0.0,1.0,204.0,43.0,42.0,0.0,332.0,0.0,1.0,0.0
87.0,1323.0,2997.0,1102.0,221.0,0.0,0.0,221.0,3.0,0.0,0.0,0.0,96.0,0.0,1101.0,0.0,3.0,78.70502306183515,1.0,0.0,0.0,0.0,2997.0,1323.0,0.0,201.0,87.0,87.0,0.0,0.0,0.0,3.0,0.0
261.0,564.0,0.0,117.0,447.0,0.0,0.0,447.0,6.0,0.0,1.0,0.0,25.0,0.0,117.0,0.0,6.0,33.41600745610053,0.0,0.0,564.0,0.0,0.0,564.0,0.0,279.0,261.0,261.0,0.0,0.0,1.0,5.0,0.0
167.0,623.0,0.0,322.0,301.0,0.0,0.0,301.0,1.0,0.0,0.0,0.0,76.0,0.0,321.0,1.0,1.0,84.48757600030727,0.0,623.0,0.0,0.0,0.0,623.0,0.0,201.0,167.0,167.0,0.0,0.0,1.0,1.0,0.0
230.0,364.0,0.0,0.0,551.0,0.0,0.0,364.0,3.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,3.0,58.42112911937983,0.0,0.0,0.0,0.0,0.0,364.0,0.0,0.0,417.0,417.0,364.0,0.0,1.0,4.0,0.0
315.0,713.0,1634.0,264.0,449.0,0.0,0.0,449.0,1.0,0.0,0.0,0.0,87.0,0.0,263.0,1.0,1.0,83.3845243653732,0.0,0.0,0.0,0.0,1634.0,713.0,0.0,201.0,316.0,315.0,0.0,0.0,0.0,1.0,0.0
0.0,1100.0,0.0,0.0,1643.0,0.0,101.0,1100.0,2.0,505.0,0.0,101.0,100.0,505.0,0.0,1.0,2.0,68.32903959583378,0.0,595.0,0.0,0.0,0.0,595.0,1.0,0.0,400.0,400.0,0.0,0.0,1.0,1.0,0.0
0.0,643.0,0.0,509.0,134.0,0.0,0.0,134.0,1.0,0.0,0.0,0.0,79.0,0.0,509.0,1.0,1.0,87.4290470267556,0.0,195.0,0.0,0.0,0.0,643.0,0.0,134.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
201.0,572.0,0.0,95.0,477.0,0.0,114.0,477.0,5.0,572.0,0.0,114.0,29.0,572.0,95.0,0.0,5.0,42.894953403049534,0.0,0.0,0.0,0.0,0.0,0.0,1.0,243.0,200.0,201.0,0.0,171.0,1.0,1.0,0.0
80.0,273.0,0.0,59.0,214.0,0.0,0.0,214.0,3.0,0.0,1.0,0.0,20.0,0.0,58.0,0.0,3.0,59.52418074783876,0.0,0.0,273.0,0.0,0.0,273.0,0.0,201.0,80.0,80.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,446.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,68.32903959583378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312.0,312.0,0.0,0.0,0.0,1.0,0.0
69.0,1627.0,0.0,1099.0,528.0,0.0,325.0,528.0,3.0,1627.0,0.0,325.0,118.0,1627.0,1098.0,0.0,3.0,78.643742411493,0.0,0.0,0.0,0.0,0.0,0.0,1.0,201.0,69.0,69.0,0.0,394.0,0.0,3.0,0.0
98.0,643.0,694.0,411.0,232.0,0.0,0.0,232.0,2.0,0.0,0.0,0.0,58.0,0.0,410.0,1.0,2.0,75.86655909771245,0.0,153.0,0.0,0.0,694.0,643.0,0.0,201.0,98.0,98.0,0.0,0.0,0.0,3.0,0.0
247.0,1342.0,0.0,909.0,433.0,0.0,0.0,433.0,8.0,0.0,1.0,0.0,48.0,0.0,909.0,0.0,8.0,31.494135234508963,1.0,623.0,719.0,3.0,0.0,1342.0,0.0,279.0,247.0,247.0,0.0,0.0,1.0,4.0,0.0
233.0,458.0,0.0,0.0,642.0,0.0,92.0,458.0,3.0,0.0,0.0,91.0,33.0,458.0,0.0,0.0,3.0,58.42112911937983,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,417.0,417.0,0.0,0.0,0.0,3.0,0.0
0.0,754.0,1088.0,620.0,134.0,0.0,0.0,134.0,1.0,0.0,0.0,0.0,92.0,0.0,620.0,0.0,1.0,87.4290470267556,1.0,0.0,0.0,0.0,1088.0,754.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,878.0,0.0,744.0,134.0,0.0,0.0,134.0,1.0,0.0,0.0,0.0,107.0,0.0,744.0,0.0,1.0,87.4290470267556,1.0,0.0,0.0,0.0,0.0,878.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,703.0,0.0,556.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,49.37114768493093,0.0,0.0,0.0,0.0,703.0,0.0,0.0,0.0,417.0,417.0,0.0,0.0,0.0,5.0,0.0
28.0,749.0,0.0,525.0,224.0,0.0,63.0,224.0,3.0,314.0,1.0,62.0,54.0,314.0,524.0,0.0,3.0,68.10347124133827,0.0,0.0,435.0,0.0,0.0,435.0,1.0,162.0,29.0,28.0,0.0,90.0,1.0,4.0,0.0
211.0,357.0,0.0,0.0,563.0,0.0,13.0,357.0,2.0,64.0,1.0,12.0,32.0,64.0,0.0,0.0,2.0,68.32903959583378,0.0,0.0,293.0,0.0,0.0,293.0,1.0,0.0,417.0,417.0,0.0,0.0,1.0,4.0,0.0
85.0,219.0,54.0,0.0,491.0,0.0,0.0,219.0,2.0,0.0,1.0,0.0,20.0,0.0,0.0,0.0,2.0,68.32903959583378,0.0,0.0,219.0,0.0,54.0,219.0,0.0,0.0,358.0,357.0,0.0,0.0,1.0,6.0,0.0
417.0,1589.0,817.0,716.0,873.0,0.0,318.0,873.0,4.0,0.0,0.0,317.0,95.0,1589.0,715.0,0.0,4.0,62.54648665428253,0.0,0.0,0.0,0.0,327.0,0.0,1.0,148.0,417.0,417.0,0.0,415.0,0.0,5.0,490.0
0.0,0.0,2176.0,0.0,674.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,81.110279746,0.0,0.0,0.0,0.0,2176.0,0.0,0.0,0.0,517.0,517.0,0.0,0.0,1.0,1.0,0.0
291.0,2487.0,0.0,912.0,1575.0,0.0,333.0,1575.0,2.0,1664.0,0.0,332.0,186.0,1664.0,911.0,1.0,2.0,83.633926285,0.0,0.0,0.0,0.0,0.0,823.0,1.0,236.0,291.0,291.0,0.0,498.0,1.0,1.0,0.0
262.0,753.0,0.0,334.0,419.0,0.0,0.0,419.0,1.0,0.0,0.0,0.0,76.0,0.0,334.0,0.0,1.0,78.302081156,1.0,222.0,0.0,0.0,0.0,753.0,0.0,235.0,262.0,262.0,0.0,0.0,1.0,1.0,0.0
418.0,731.0,0.0,156.0,575.0,0.0,0.0,575.0,1.0,0.0,0.0,0.0,74.0,0.0,155.0,1.0,1.0,77.804720159,0.0,713.0,0.0,0.0,0.0,731.0,0.0,235.0,418.0,418.0,0.0,0.0,1.0,1.0,0.0
0.0,1170.0,0.0,1002.0,168.0,0.0,0.0,168.0,2.0,0.0,0.0,0.0,88.0,0.0,1003.0,0.0,2.0,83.882606783,2.0,1094.0,0.0,0.0,0.0,1170.0,0.0,157.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
8.0,1661.0,198.0,1331.0,330.0,0.0,165.0,330.0,2.0,826.0,0.0,165.0,124.0,826.0,1331.0,1.0,2.0,84.251022336,0.0,0.0,0.0,0.0,198.0,835.0,1.0,165.0,8.0,8.0,0.0,173.0,1.0,1.0,0.0
390.0,792.0,0.0,47.0,745.0,0.0,158.0,745.0,5.0,792.0,0.0,158.0,33.0,792.0,47.0,0.0,5.0,93.154558325,0.0,0.0,0.0,0.0,0.0,0.0,1.0,296.0,389.0,390.0,0.0,237.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,674.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,77.371831884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,517.0,517.0,0.0,0.0,1.0,1.0,0.0
80.0,400.0,0.0,163.0,237.0,0.0,0.0,237.0,3.0,0.0,0.0,0.0,24.0,0.0,163.0,0.0,3.0,85.382930159,0.0,0.0,0.0,0.0,0.0,400.0,0.0,236.0,79.0,80.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,614.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,84.931621107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457.0,457.0,0.0,0.0,1.0,1.0,0.0
463.0,774.0,0.0,0.0,828.0,0.0,155.0,774.0,2.0,774.0,0.0,154.0,58.0,774.0,0.0,0.0,2.0,81.110279746,0.0,0.0,0.0,0.0,0.0,0.0,1.0,103.0,517.0,517.0,0.0,100.0,1.0,1.0,0.0
386.0,724.0,0.0,79.0,645.0,0.0,103.0,645.0,2.0,514.0,0.0,102.0,54.0,514.0,79.0,0.0,2.0,81.331329078,0.0,0.0,0.0,0.0,0.0,210.0,1.0,236.0,386.0,386.0,0.0,153.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,81.110279746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
472.0,977.0,0.0,348.0,629.0,0.0,0.0,629.0,1.0,0.0,0.0,0.0,99.0,0.0,348.0,0.0,1.0,78.33892271100001,1.0,0.0,0.0,0.0,0.0,977.0,0.0,235.0,472.0,472.0,0.0,0.0,1.0,1.0,0.0
281.0,1018.0,0.0,580.0,438.0,0.0,0.0,438.0,1.0,0.0,0.0,0.0,103.0,0.0,580.0,0.0,1.0,78.97443954,1.0,0.0,0.0,0.0,0.0,1018.0,0.0,236.0,280.0,281.0,0.0,0.0,1.0,1.0,0.0
472.0,629.0,0.0,0.0,674.0,0.0,0.0,629.0,2.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,2.0,81.110279746,0.0,0.0,0.0,0.0,0.0,629.0,0.0,112.0,517.0,517.0,0.0,0.0,1.0,1.0,0.0
136.0,733.0,0.0,294.0,439.0,0.0,147.0,439.0,2.0,733.0,0.0,146.0,55.0,733.0,294.0,0.0,2.0,81.930004352,0.0,0.0,0.0,0.0,0.0,0.0,1.0,235.0,136.0,136.0,0.0,219.0,1.0,1.0,0.0
301.0,458.0,0.0,0.0,507.0,0.0,0.0,458.0,1.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,1.0,77.371831884,0.0,0.0,0.0,0.0,0.0,458.0,0.0,187.0,349.0,350.0,0.0,0.0,1.0,1.0,0.0
46.0,836.0,0.0,633.0,203.0,0.0,0.0,203.0,1.0,0.0,0.0,0.0,84.0,0.0,633.0,0.0,1.0,79.011281096,1.0,0.0,0.0,0.0,0.0,836.0,0.0,203.0,45.0,46.0,0.0,0.0,1.0,1.0,0.0
370.0,733.0,0.0,206.0,527.0,0.0,0.0,527.0,1.0,0.0,0.0,0.0,74.0,0.0,206.0,1.0,1.0,77.942875992,0.0,733.0,0.0,0.0,0.0,733.0,0.0,235.0,370.0,370.0,0.0,0.0,1.0,1.0,0.0
362.0,784.0,0.0,265.0,519.0,0.0,0.0,519.0,1.0,0.0,0.0,0.0,79.0,0.0,265.0,1.0,1.0,78.108662991,0.0,733.0,0.0,0.0,0.0,784.0,0.0,236.0,361.0,362.0,51.0,0.0,1.0,1.0,0.0
501.0,1587.0,501.0,612.0,975.0,0.0,317.0,975.0,2.0,1587.0,0.0,317.0,119.0,1587.0,612.0,0.0,2.0,82.80499129,0.0,0.0,0.0,0.0,501.0,0.0,1.0,236.0,501.0,501.0,0.0,476.0,1.0,1.0,0.0
0.0,1038.0,2.0,865.0,173.0,0.0,0.0,173.0,1.0,0.0,0.0,0.0,105.0,0.0,865.0,1.0,1.0,79.011281096,0.0,0.0,0.0,0.0,2.0,1038.0,0.0,157.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
287.0,753.0,0.0,309.0,444.0,0.0,0.0,444.0,1.0,0.0,0.0,0.0,76.0,0.0,309.0,1.0,1.0,78.228398045,0.0,531.0,0.0,0.0,0.0,753.0,0.0,235.0,297.0,287.0,0.0,0.0,1.0,1.0,0.0
356.0,794.0,0.0,212.0,582.0,0.0,0.0,582.0,1.0,0.0,0.0,0.0,80.0,0.0,212.0,1.0,1.0,77.961296769,0.0,0.0,0.0,0.0,0.0,794.0,0.0,235.0,356.0,356.0,0.0,0.0,1.0,1.0,0.0
12.0,1045.0,421.0,861.0,184.0,0.0,0.0,184.0,1.0,0.0,0.0,0.0,106.0,0.0,861.0,0.0,1.0,79.011281096,1.0,0.0,0.0,0.0,421.0,1045.0,0.0,169.0,11.0,12.0,0.0,0.0,1.0,1.0,0.0
0.0,945.0,0.0,609.0,336.0,0.0,179.0,336.0,2.0,895.0,0.0,179.0,71.0,895.0,609.0,0.0,2.0,82.795780901,0.0,0.0,0.0,0.0,0.0,50.0,1.0,157.0,0.0,0.0,0.0,179.0,1.0,1.0,0.0
287.0,897.0,0.0,348.0,549.0,0.0,105.0,549.0,2.0,0.0,1.0,105.0,67.0,527.0,348.0,0.0,2.0,82.077370573,0.0,0.0,298.0,0.0,0.0,370.0,1.0,236.0,287.0,287.0,0.0,158.0,1.0,1.0,0.0
0.0,97.0,0.0,0.0,248.0,0.0,0.0,97.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,93.016402492,0.0,0.0,0.0,0.0,0.0,97.0,0.0,94.0,51.0,51.0,0.0,0.0,1.0,1.0,0.0
0.0,1372.0,1230.0,1203.0,169.0,0.0,0.0,169.0,2.0,0.0,0.0,0.0,103.0,0.0,1203.0,0.0,2.0,84.251022336,2.0,0.0,0.0,0.0,1230.0,1372.0,0.0,157.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,674.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,77.371831884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,517.0,517.0,0.0,0.0,1.0,1.0,0.0
0.0,1188.0,0.0,0.0,1558.0,0.0,0.0,1188.0,1.0,0.0,0.0,0.0,120.0,0.0,0.0,1.0,1.0,77.371831884,0.0,0.0,0.0,0.0,0.0,1188.0,0.0,0.0,330.0,330.0,0.0,0.0,1.0,1.0,0.0
357.0,554.0,0.0,0.0,714.0,0.0,0.0,554.0,5.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,5.0,93.016402492,0.0,0.0,0.0,0.0,0.0,554.0,0.0,37.0,517.0,517.0,0.0,0.0,1.0,1.0,0.0
0.0,115.0,0.0,0.0,685.0,0.0,0.0,115.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,88.90032868899998,0.0,0.0,0.0,0.0,0.0,115.0,0.0,0.0,517.0,517.0,0.0,0.0,1.0,1.0,0.0
325.0,2453.0,0.0,1440.0,1013.0,0.0,367.0,1013.0,4.0,1837.0,0.0,367.0,121.0,1837.0,1440.0,0.0,4.0,92.879216662,0.0,0.0,0.0,0.0,0.0,616.0,1.0,252.0,325.0,325.0,0.0,551.0,1.0,1.0,0.0
41.0,1779.0,0.0,1157.0,622.0,0.0,356.0,622.0,7.0,1779.0,0.0,355.0,58.0,1779.0,1156.0,0.0,7.0,104.38929269,0.0,0.0,0.0,0.0,0.0,0.0,1.0,267.0,41.0,41.0,0.0,396.0,1.0,1.0,0.0
0.0,2011.0,0.0,1478.0,533.0,0.0,376.0,533.0,3.0,1881.0,0.0,376.0,120.0,1881.0,1478.0,0.0,3.0,89.021033746,0.0,0.0,0.0,0.0,0.0,130.0,1.0,157.0,0.0,0.0,0.0,376.0,1.0,1.0,0.0
312.0,1523.0,2.0,750.0,773.0,0.0,305.0,773.0,3.0,1523.0,0.0,304.0,91.0,1523.0,749.0,0.0,3.0,87.003958593,0.0,0.0,0.0,0.0,2.0,0.0,1.0,235.0,312.0,312.0,0.0,456.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,674.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,77.371831884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,517.0,517.0,0.0,0.0,1.0,1.0,0.0
10.0,300.0,0.0,73.0,227.0,0.0,60.0,227.0,1.0,300.0,0.0,60.0,30.0,300.0,73.0,0.0,1.0,77.57446043899999,1.0,0.0,0.0,0.0,0.0,0.0,1.0,167.0,9.0,10.0,0.0,70.0,1.0,1.0,0.0
286.0,1039.0,0.0,527.0,512.0,0.0,0.0,512.0,1.0,0.0,0.0,0.0,105.0,0.0,527.0,1.0,1.0,78.836283708,0.0,0.0,0.0,0.0,0.0,1039.0,0.0,236.0,286.0,286.0,0.0,0.0,1.0,1.0,0.0
170.0,1308.0,0.0,981.0,327.0,0.0,0.0,327.0,2.0,0.0,0.0,0.0,98.0,0.0,981.0,1.0,2.0,83.82734445,0.0,0.0,0.0,0.0,0.0,1308.0,0.0,236.0,169.0,170.0,0.0,0.0,1.0,1.0,0.0
358.0,840.0,0.0,325.0,515.0,0.0,0.0,515.0,1.0,0.0,0.0,0.0,85.0,0.0,325.0,0.0,1.0,78.27444999,1.0,0.0,0.0,0.0,0.0,840.0,0.0,236.0,357.0,358.0,0.0,0.0,1.0,1.0,0.0
308.0,753.0,0.0,288.0,465.0,0.0,0.0,465.0,1.0,0.0,0.0,0.0,76.0,0.0,288.0,0.0,1.0,78.173135712,1.0,43.0,0.0,0.0,0.0,753.0,0.0,235.0,308.0,308.0,0.0,0.0,1.0,1.0,0.0
